,name,gross_profit_rate201501,gross_profit_rate201502,gross_profit_rate201503,gross_profit_rate201504,gross_profit_rate201601,gross_profit_rate201602,gross_profit_rate201603,gross_profit_rate201604,gross_profit_rate201701,gross_profit_rate201702,gross_profit_rate201703,gross_profit_rate201704,gross_profit_rate201801,gross_profit_rate201802,gross_profit_rate201803,gross_profit_rate201804,gross_profit_rate201901,gross_profit_rate201902,gross_profit_rate201903,gross_profit_rate201904,gross_profit_rate202001,gross_profit_rate202002,gross_profit_rate202003
536,御银股份,36.9434,36.2237,34.0166,36.7876,36.0022,35.4652,35.8517,33.3706,31.048,36.336,37.0608,30.9002,15.5789,31.1577,30.7722,31.4652,34.0956,39.5245,38.7478,49.6606,67.7868,58.8071,50.9321
537,中航光电,30.2136,33.1977,33.6642,33.699,31.6104,33.8851,33.8069,33.7488,35.2054,36.7775,36.5723,35.0368,35.0896,33.7141,32.0593,32.5618,32.7172,33.2478,33.6431,32.6811,28.0439,33.2638,35.4769
539,纳思达,67.9224,68.2914,41.1543,40.3086,42.0559,42.4268,43.1689,35.6639,7.4018,20.8804,23.8079,26.5897,36.5817,37.9405,36.4328,35.683,35.8765,35.5875,35.9328,35.5345,37.5132,36.678,36.6163
540,粤传媒,31.6773,36.2028,37.3294,29.4709,18.53,22.2158,24.0275,24.861,21.2238,29.5308,30.5134,28.5368,31.2149,32.0169,30.7775,30.5415,34.5566,34.2233,35.7728,34.3228,23.6666,39.3661,39.5535
541,云海金属,9.5469,10.5336,10.417,10.8144,12.6109,14.4683,14.9933,15.0226,13.1462,13.2823,13.283,12.6576,12.2995,13.9811,14.4334,15.2996,14.6035,16.836,16.4899,16.0283,13.9047,14.0303,14.3028
542,海得控制,24.4668,23.8989,23.2439,23.7514,23.3001,21.4907,20.7617,21.5799,16.8986,19.5886,19.5459,20.3012,20.1044,18.7914,19.0014,19.2353,18.6159,18.385,17.977,19.2447,22.0973,19.0565,18.8408
544,广百股份,19.5744,18.8966,19.1779,19.2994,18.6225,18.0371,18.6653,18.8761,19.5934,17.409000000000002,18.2542,17.3038,17.4965,16.7557,17.6967,16.6391,14.1786,14.6162,15.5426,14.8297,16.3353,17.176,14.8177
545,中光学,11.8618,14.6823,14.502,14.964,7.0153,11.0002,12.6928,13.3571,10.6751,14.306,15.2411,16.1749,15.2258,17.5051,18.9263,20.8877,17.3622,19.4192,18.5408,17.824,4.6322,11.8524,13.181
546,成飞集成,21.7013,22.7815,24.1408,24.6082,30.3499,26.5811,27.3941,25.0611,22.6068,22.532,20.1223,10.9729,13.6856,6.8274,7.6158,1.4632,9.9296,13.0,13.0012,13.7228,14.8668,13.0806,15.3828
547,劲嘉股份,45.5905,44.5031,44.7462,45.9082,45.7878,42.6446,42.1465,41.3293,43.7255,44.7288,44.6635,44.111,47.1374,44.0447,43.879,43.6563,43.8109,43.0543,42.89100000000001,41.9495,41.82899999999999,39.1481,38.5593
548,*ST融捷,37.7344,42.6837,38.6745,34.7577,49.1515,40.3067,34.2684,32.0306,35.0354,31.0453,30.2444,41.7605,46.5284,16.365,17.1957,20.6745,19.6872,16.137,14.5403,18.0151,15.2849,28.3236,27.463
549,如意集团,20.7773,17.8545,18.7558,15.9914,19.86,22.2772,22.7533,18.1856,17.5699,19.0781,21.4627,21.1477,19.7805,20.2585,23.0119,24.7022,22.3666,27.4768,27.779,26.2206,24.4814,20.7201,15.5419
551,二三四五,61.6119,64.8689,65.5889,69.1427,69.6107,66.9746,67.2922,72.5883,90.0045,91.0967,90.8882,89.4121,87.8708,87.2334,88.382,89.4281,93.2591,91.7596,91.6295,90.5209,90.7018,92.1665,93.4321
552,方正电机,15.585,14.1909,14.7412,18.2263,25.1384,23.9825,23.9129,25.3848,22.0734,23.7258,24.0973,23.4042,19.3664,20.3659,20.3596,18.6231,22.0036,19.1299,18.2811,19.0489,18.5068,18.3464,16.2421
553,嘉应制药,60.6018,68.1062,70.0898,73.3697,64.1499,72.7002,74.7859,76.7234,69.4883,72.1329,72.6332,73.2879,61.6556,67.9071,70.0442,73.1827,71.3115,76.1483,78.1115,78.7454,63.8291,70.6227,73.7173
554,东晶电子,7.9937,8.5957,6.5093,0.7064,4.1871,6.9406,0.7454,1.8348,13.3336,13.8327,11.8846,12.3535,11.7839,11.3851,10.8928,9.2278,6.2684,11.4954,14.1052,13.4455,9.5095,13.7401,14.0145
555,金风科技,30.8524,29.2642,27.9513,26.5087,29.9271,31.026,30.5747,29.2638,32.9715,32.2121,30.1813,30.2394,36.0292,31.1821,29.5478,25.9632,26.6206,20.9235,20.2678,19.0139,21.5335,17.4031,17.2637
556,海亮股份,7.359,7.1621,6.1714,5.8769,7.9594,8.4649,7.2776,7.5845,7.1746,6.5075,5.9677,5.7342,5.7,6.2158,5.541,5.5978,7.3925,7.1927,6.5545,7.0703,5.1320000000000014,4.9481,5.0231
557,国统股份,27.7106,27.4251,26.9483,17.6368,15.9535,31.6358,27.4576,23.8925,12.9529,15.5068,18.2866,21.2179,24.9706,21.2025,23.1598,21.6363,25.351,21.6036,21.8708,23.1186,21.0597,25.3255,23.3461
558,海利得,22.1925,21.8868,21.8715,22.1006,24.246,24.201,24.3835,23.7026,21.3947,23.2165,22.7338,22.6223,21.2719,22.8559,22.7328,21.4579,20.436,18.8171,19.2135,19.3678,21.1864,17.6088,17.5701
559,合肥城建,34.4191,31.6899,27.6789,25.5637,25.6729,19.1719,18.455,17.6643,22.8808,23.7127,26.7567,26.9201,38.0916,41.609,39.8047,46.3541,52.5657,55.4596,55.3933,54.7255,51.7581,51.4943,34.1151
560,达意隆,27.3552,27.1903,25.6925,24.5398,25.0221,23.148000000000003,23.2574,23.4965,27.0084,25.1757,25.3307,26.1217,24.4736,23.1836,23.917,26.3865,26.8605,26.1234,27.0792,28.3594,29.0335,29.0683,28.6417
561,*ST飞马,0.6119,0.6627,0.5106,0.5041,0.9006,0.7381,0.6485,0.8185,1.7997,0.8628,0.863,0.8459,1.5255,0.9998,0.504,0.2969,19.0804,24.53,26.662,28.714,38.3254,26.2994,29.3658
563,宏达新材,10.8128,11.2723,11.8672,12.0445,12.4224,12.7483,12.5765,13.6238,13.4674,12.2033,11.7725,12.4532,9.7597,10.1308,9.58,9.291,8.9081,9.4293,10.0376,10.4769,9.3897,13.2264,15.0281
564,天融信,12.1927,13.6858,14.208,14.9506,12.6333,13.4825,13.2376,12.5986,17.0809,17.82,17.6726,24.76,12.3225,14.9018,16.8636,24.7027,16.6602,19.8806,19.583,26.6778,13.0373,17.6082,22.1044
565,大为股份,40.791,39.7044,38.3802,38.5138,40.5597,41.2033,40.8418,40.6852,40.8088,37.7404,37.5028,36.8641,36.1951,36.3576,36.8415,29.4293,37.9973,30.717,30.2542,21.5071,13.073,13.3508,12.4284
566,大立科技,44.0343,47.179,46.0193,51.038,33.873000000000005,43.7456,46.7822,48.9466,58.2122,52.2421,53.0841,53.4819,51.4779,57.2765,47.9816,50.1814,57.6174,60.7861,60.3137,62.1345,59.4105,60.3604,61.8333
567,诺普信,38.1161,40.184,40.9232,44.5059,38.1075,35.9114,33.2663,36.8362,36.857,35.5521,33.894,35.1194,33.8479,29.9105,29.2208,29.2147,31.9154,28.7471,27.3945,26.1412,29.8977,28.9411,27.6024
568,三全食品,33.42,34.7092,33.8276,32.9315,33.8307,35.1338,34.429,35.1367,34.4724,35.3337,34.5279,33.9246,33.8975,34.8336,34.2006,35.5205,34.1767,33.2094,32.6786,35.1734,37.0319,38.1799,36.7319
570,合力泰,15.283,16.5334,16.898,17.9015,16.1511,15.2599,16.6383,16.9329,17.6104,17.5584,17.7245,17.1282,16.9325,17.039,18.2974,19.2492,18.3271,17.9065,17.2271,17.1054,14.9573,10.8733,10.2732
571,拓日新能,33.3763,33.2014,30.7524,27.8718,26.0585,25.5318,24.0555,26.6873,27.8052,22.5009,21.9346,25.1213,37.3033,34.6163,29.6686,27.8276,32.0939,33.9156,32.0275,30.2966,39.985,30.1707,30.4219
572,*ST恒康,53.5665,49.0603,48.1782,46.8345,32.8065,33.5104,32.5865,36.0017,33.9896,31.4955,32.8632,31.8188,35.7656,31.1143,30.6274,21.5347,34.2468,26.904,26.5995,26.3951,18.2589,24.0362,25.9659
573,东华能源,2.0771,2.8319,4.9419,5.7768,7.4248,6.0031,7.1885,6.5807,8.6236,7.4451,7.0054,6.5125,6.9345,6.1297,5.6466,4.9646,5.0104,5.183,5.4637,5.3056,5.9883,7.265,7.5149
575,福晶科技,55.4488,56.0516,53.4011,51.6359,54.4485,51.8985,53.8843,54.0913,61.1859,58.8017,60.463,59.9256,59.5068,59.2424,60.3025,60.3266,57.4308,56.8112,54.8688,53.5732,51.0322,52.8444,54.1812
576,鱼跃医疗,41.9005,41.3626,40.4901,39.8206,40.9123,40.8394,40.0661,38.6918,41.5332,41.8046,41.4498,39.663,41.6102,40.2356,40.1659,39.8252,41.1101,41.6701,41.9228,42.2083,53.1227,57.1727,56.0271
577,三力士,34.0603,39.0288,43.3348,42.6771,40.0159,43.7108,42.6469,43.2043,34.9461,39.4053,40.3798,36.1856,35.8792,34.2407,31.5492,32.2649,38.5362,32.0983,30.7333,35.0698,33.4616,39.2789,38.4649
578,濮耐股份,30.4424,30.1655,30.3727,29.8238,30.5355,30.1636,30.6719,29.9747,32.6958,32.2942,29.9842,29.695,28.1661,28.8793,29.7362,29.2178,27.2143,28.3748,29.5908,29.4957,28.6585,28.4398,29.8326
580,江南化工,48.8623,48.6924,48.6501,47.7745,46.1406,47.3511,47.966,46.9031,44.2861,46.6306,45.4279,41.1975,39.1229,42.2012,42.7616,41.5797,35.4739,42.4087,42.8335,41.2686,38.0478,40.5511,39.869
581,奥特迅,36.5039,36.2772,36.2351,33.6317,29.3604,32.3136,33.1824,33.2117,45.4675,43.0761,42.9732,40.8822,34.5149,34.3432,34.5607,31.7855,38.9524,33.0335,32.5487,33.3229,21.544,20.7352,19.9105
582,合兴包装,20.586,20.774,20.0469,19.7218,17.6013,17.5497,17.3882,16.9806,15.5036,15.3734,14.2764,13.8048,11.7485,11.6762,12.0463,12.5414,12.2982,12.6584,13.0236,13.0294,11.9221,13.1696,13.1199
583,科大讯飞,56.6473,49.3672,48.4775,48.8951,47.5944,47.7814,47.8575,50.5196,48.6798,48.844,49.6554,51.3794,47.8997,49.9118,48.8264,50.0261,50.0318,50.4407,48.2444,46.0202,45.6497,45.7921,46.2011
584,奥维通信,18.1747,20.8555,21.7341,25.183000000000003,18.8182,17.6552,17.9061,23.8147,6.3304,8.6598,16.0849,17.2821,13.1115,16.5218,12.8656,12.2324,11.3494,10.4421,10.9749,17.9664,12.7324,8.5164,0.3198
586,启明信息,18.3263,18.3924,17.7055,21.1869,20.0041,20.1087,19.7231,18.8725,12.3087,12.9543,13.9992,14.567,18.6481,16.3034,16.6815,16.0353,10.9613,14.2121,14.2732,17.2184,23.6355,22.8183,21.9602
587,塔牌集团,25.2894,23.2355,22.1966,23.3184,22.2099,20.9845,22.5258,26.1022,26.8975,27.7992,28.4755,29.5177,43.8929,42.4803,41.2107,40.3457,38.1745,34.0792,33.9082,37.6732,53.5637,47.267,42.8574
588,安妮股份,23.1135,25.6131,26.8391,25.9907,22.473000000000006,26.7559,31.1485,30.8479,29.9449,28.1719,31.6348,24.6158,23.8638,26.7107,28.7373,25.8309,32.0888,32.3311,28.811,32.0314,20.9951,19.1687,19.2864
589,恒邦股份,5.0562,5.8454,6.0965,6.1559,4.521,5.7385,5.9138,6.7806,5.7548,6.3723,6.0969,7.2446,7.8718,7.1939,7.144,7.0184,6.7495,5.1626,5.6664,5.523,1.3349,3.9928,5.1132
590,天威视讯,35.2201,35.7856,35.0103,33.9128,35.203,36.5434,36.9443,37.2651,36.845,37.506,38.4891,37.7753,36.0986,34.9314,35.6963,38.3375,35.3269,35.6667,35.0261,35.0158,32.8224,31.2294,31.2024
591,奥特佳,15.2438,24.3222,25.2273,25.2944,23.5025,23.087,23.2098,23.5755,21.3831,21.3344,20.6143,21.4843,16.7852,17.7125,18.0991,19.0418,16.5784,17.48,17.2834,16.9009,12.1872,16.6461,16.4185
592,盛新锂能,14.1687,12.0448,8.4079,5.8282,3.8564,6.7968,8.1215,7.6395,9.3925,7.9299,8.4775,7.8737,5.0887,10.6709,11.6655,13.8657,16.2292,16.4304,15.4183,14.4641,8.6771,7.5768,6.2962
593,歌尔股份,26.8907,25.9834,25.5902,24.8966,24.2641,22.8991,22.25,22.3911,22.3295,22.1391,21.0456,22.0057,21.9042,21.4544,20.3291,18.815,16.7889,15.5666,16.1288,15.4264,18.2259,18.0351,17.6736
594,九阳股份,30.3124,31.9748,31.9794,31.8869,31.4997,32.6778,32.6285,32.6988,30.6049,32.2327,32.7963,33.0077,31.5305,33.0217,32.393,32.1286,32.726,32.3336,32.3376,32.5218,33.3449,32.6151,31.0974
595,滨江集团,36.0806,27.1036,29.2012,32.2716,30.5387,29.7782,27.4258,25.0484,37.6376,42.5522,42.7241,30.4006,30.1995,27.701,31.9479,35.7445,45.176,35.5499,40.2216,35.0993,44.3323,36.4126,36.5842
597,蔚蓝锂芯,21.9114,22.2621,21.3489,20.6703,21.3251,22.197,21.8409,21.3347,22.1973,23.2285,23.5339,24.0125,23.8332,21.5474,19.4499,18.8056,14.1706,11.8365,11.8953,12.6599,8.2508,11.6379,14.276
598,联化科技,36.086,37.7185,36.0644,37.2432,29.2457,32.9913,33.1068,33.3859,32.5519,32.3583,31.1682,31.2857,30.0847,33.3134,33.4806,27.636,33.0256,34.5493,38.6014,39.074,41.6466,39.0093,38.8359
599,步步高,21.8396,22.1509,22.0358,21.9241,21.2412,21.693,21.4364,21.419,21.2294,21.6147,21.6054,21.5198,22.2447,22.8755,22.8064,23.0289,23.6616,24.6278,24.2763,24.1076,22.0057,22.7681,23.3239
600,川大智胜,32.1399,42.941,38.9244,34.8321,27.884,26.8454,29.5436,29.4302,32.7393,33.849000000000004,31.6277,33.9923,36.1519,34.3487,28.0124,25.5548,28.9044,31.0986,32.8274,33.6441,47.3257,33.9203,35.9051
601,泰和新材,19.4881,20.0241,19.6657,19.1305,18.2182,15.7902,15.1909,15.1643,18.0834,18.4111,16.2362,16.3182,19.1509,20.0994,18.7619,17.3236,14.4159,17.1904,18.0096,18.1482,24.6833,24.2475,24.1617
603,*ST兆新,34.8299,37.13800000000001,37.3659,36.4129,39.166,32.6038,34.6867,35.3237,36.6449,39.3336,40.146,35.7897,32.4683,37.494,39.8766,37.1964,32.5995,38.989,39.4008,37.9021,32.8532,39.2673,38.0314
604,利尔化学,22.8248,24.39,23.6634,24.1265,22.8654,25.7926,24.7133,24.2245,27.0523,26.768,25.9715,28.7388,30.5896,32.0746,33.5157,33.0667,29.8305,29.2114,27.5835,25.8631,26.0022,26.7455,29.9073
605,*ST升达,19.7061,23.9222,24.7609,24.4142,14.889,16.5504,15.0189,17.9742,11.5222,15.3147,16.2147,23.0118,15.8881,12.1003,12.1066,13.0004,8.8345,6.4824,6.1427,9.9415,7.0086,7.9119,8.6575
606,拓维信息,58.1309,56.7733,55.8161,57.9234,64.6998,65.1548,64.33,64.5363,62.5051,63.9153,61.5484,56.98,51.2151,52.8441,54.4795,49.6348,53.648,49.4345,50.3653,46.7435,45.0729,42.7706,46.1182
607,恩华药业,41.87300000000001,41.6498,40.9976,41.8838,44.3301,42.8605,45.0069,46.0909,51.4275,50.0485,50.1175,47.9671,53.9101,53.0376,54.3082,56.1451,57.2856,59.1193,60.5349,62.615,76.1082,75.6814,76.134
609,大东南,10.4853,13.5953,13.6953,4.6687,11.4834,11.2964,12.8415,10.761,9.4989,8.0963,6.8103,6.6917,7.0675,8.2945,8.437999999999999,9.0756,7.9251,8.1011,10.43,12.7068,12.3738,16.3696,18.9936
611,新华都,20.7033,20.9695,20.7136,20.4708,21.6287,22.0853,22.0392,21.6059,21.3865,22.1696,21.6865,21.321,21.8919,22.1692,22.5195,22.3764,23.0648,23.6462,23.2451,21.7664,25.7366,25.7924,25.5635
612,西仪股份,6.1428,6.7332,6.8781,6.6356,7.2216,10.5079,12.3033,13.4394,19.3838,18.8638,19.5845,18.3477,17.9041,18.4864,17.6142,15.2601,13.5425,13.1988,11.8932,15.4861,8.241,8.5074,10.9579
